	0.0
biochemistry	0.006109673019555459
marriage	0.002872509407494855
owen	0.020304025809306524
zakaria	0.563908023079329
nabokov	0.40341067034888317
promise	0.0034218147542787983
businessweek	0.07488079543518067
cham	0.2686603259053736
luther	0.014380204764488928
aramis	0.017491665961288882
asimov	0.009301498565237352
icelandic	0.5330632871329631
universe	0.00020455035242885103
historia	0.008015008226121598
villains	0.1110964896199002
cavalieri	1.014274524150291
santo	0.22838495314467913
starling	0.06187532272489315
parish	0.18773209119347592
ochs	0.10780752694855142
teotihuacan	0.5291267066251829
turner	0.003799865607173383
mario	0.0008529294581391132
picq	0.26287802741534777
cord	0.0036279835129113154
illumina	0.022093457602970424
latin	0.0023924365006043175
graziano	0.0877868712354865
uscf	0.0689681050032073
groningen	0.2141463742782989
gig	0.045295712684067874
ndg	0.8454049016825391
alvarez	0.11931738062245521
ruar	0.41380244860196047
doyle	0.21649664006313
inna	1.0898778453368083
matthews	0.15458071824151196
diplomat	0.0881625043699635
rod	0.007841450104520151
bangladesh	0.1110964896199002
edomite	1.1367546521920875
ruse	0.054394019789103645
pax	0.011605823917074955
cullen	0.05532216507252467
farrell	0.03118953168338954
alchemy	0.0058677743561841855
governor	0.002872509407494855
morals	0.0037654837457847816
antiochos	0.39250374167607077
orlen	0.1079386083365086
celsius	0.015297182247387835
grenada	0.01125589683190944
epidemiology	0.0026666988917231063
clarity	0.00680155540565939
fresh	0.011150973662829753
mixx	0.07719530565527305
wiebe	0.40844451566427836
gödel	0.00839708041463311
kresy	0.02717973376683582
blackford	0.1096024061484727
laos	0.18595026024164002
rugby	0.05664044234441643
aberdeen	0.11259573086762499
ssa	0.1958420547789171
lampoon	0.08996169406414742
enhancer	0.438158395281806
irvine	0.019055796096273243
indo	0.04469084561985336
lorenz	0.009266678402308045
numidian	0.19354744199216148
statistics	0.002015608293098609
corey	0.01195603317877726
riley	0.1000570882422423
sellars	0.0005456818458171826
pernet	0.42863543116400427
samueli	0.45590274203388076
haemophilus	0.022093457602970424
iodide	0.016534640394548425
recreation	0.050318273622207914
lanka	0.06522896473248091
noyce	0.009754414916481978
80	0.00044331425974435004
leo	0.0018444307724940357
bones	0.001981367390971508
del	0.022847223164307037
nashville	0.12206252870820969
krebs	0.43138762340307335
political	0.0005456818458171826
sailor	0.006040545366102151
hercules	0.24406176523299397
monterrey	0.34959138128934264
meg	0.0034905267996563896
schickel	0.1868402619023225
buran	0.008744710691661519
neuropsychologia	0.15638469454630907
tagore	0.056485143046532967
devol	0.03779475796964196
bigelow	0.21487247929789846
recall	0.009580160417533411
paalen	0.18699751052460764
corona	0.004281497686529956
kripkean	0.7083411516034989
nervous	0.0024952646014524695
rosh	0.23553662707214468
technos	0.26563387127518573
some	0.00010226313345075328
lang	0.0025638301970958718
leik	0.08342832372368277
kompridis	0.1252797074053571
reaper	0.08050571109077359
stueckelberg	1.0132191299932256
basic	0.0002727552181996607
poles	0.009231861030909824
milo	0.007078617285488945
pigmentosa	0.04412454682804385
henriques	0.18615950836994874
władysław	0.012446801069136459
card	0.015650382073217915
eidgenössische	0.4110713048128244
milano	0.1383921770911063
tegmark	0.0034218147542787983
solaris	0.04768559969148995
penguin	0.021555853471721356
snowdon	0.007425193380733668
realistic	0.007043974882734226
jagadish	0.25890048861621734
dungeons	0.002015608293098609
lincoln	0.011991069642182373
guillermo	0.0809572246989427
skype	0.010801412728066513
calcar	1.877350896132349
coli	0.049553535826609284
shoemaker	0.04382282246894925
roddenberry	0.12071028740223003
verizon	0.038427325120189385
carbon	3.408503568071274e-05
confederacy	0.25896235833380943
bull	0.11685703552401405
travis	0.2361819820441147
collier	0.1159658091043296
bodleian	0.049515334262446586
tarde	0.0643980060606825
shelley	0.04299415971954472
váh	0.47899991559912225
marxism	0.04959174075136698
parmenides	0.025224753638094836
mughals	0.06285900260614648
kerckhoffs	0.05671811282336854
province	0.005349873334555878
steno	0.02446685390530093
beatriz	1.2153758794878342
agreement	0.0011945708240135087
caillois	0.14815734108812276
montagu	0.3312318704878131
novozymes	0.08227339422802987
wide	0.00010226313345075328
gennaro	0.24448047766448047
ses	0.04533354486161729
naturelle	0.15317201056097232
pavlovian	0.10027171363919916
eat	0.03723737460085074
scherer	0.6615053593444258
neurospora	0.07512384803842959
reinen	0.2268881785282471
sullivan	0.020304025809306524
bethesda	0.04905717740388231
indian	0.0007163481276940406
elementary	0.009893868873497337
gillies	0.42863543116400427
fireworks	0.14930944384907197
moyers	0.1849577061130742
garfinkel	0.21409057029725156
dubois	0.019875657059893144
bezos	0.04730537336541392
fritjof	0.07149226473204841
humberto	0.009266678402308045
lukashenko	1.3433097623254935
hartford	0.09855767300519704
hewlett	0.015085400148634845
chapman	0.0862875792450478
walter	0.0072518707612390316
pease	0.0002727552181996607
weinberg	0.028961345341804987
moffett	0.10947082169604862
achaemenid	0.010976158025520563
auditorium	0.15075388359047048
priv	1.032620124200786
diethylamide	0.448468821480006
murchison	0.02446685390530093
pardo	0.5949607563286676
mort	0.10126035890048561
dino	1.4150415207175089
staw	0.7221406707969285
selz	0.2141463742782989
yeong	0.1387673370167382
bombay	0.010801412728066513
emea	0.532946994594605
león	0.019162646750497333
ether	0.013148861490216032
spider	0.01816639483948719
pr	0.0715726375428457
jo	0.04863762445324145
jaegwon	0.3630625575223455
griswold	0.32636312874328305
lewis	0.013570643150338057
jared	0.019768630859350704
column	0.0017417566362571118
revolution	3.408503568071274e-05
eysenck	0.07378873888663916
kingsley	0.05772909515201042
constantinople	0.010976158025520563
connor	0.0529670040892739
scott	0.007563901296924956
1925	0.0026666988917231063
thunderbird	0.05671811282336854
rogerian	0.22225794670872356
dic	0.05342930642893109
bohemia	0.019661631027518854
muscular	0.022488124018741566
elfman	0.5306276594058355
kansai	0.036087710897244094
noodles	0.4577568275723467
innovative	0.00044331425974435004
pythias	0.22694565149622664
pulaski	0.9291463416903414
kitcher	0.10268279259754011
riecke	0.6593221867948992
steiger	0.24905267401885278
ratu	0.002872509407494855
gandy	0.01717242305581797
kohler	0.22488140132678638
fathoms	0.24826716726353035
2010	0.0
slime	0.09975679076662143
morphin	0.8308488051956437
stallman	0.06183602183514154
annigoni	1.1353559569995226
x174	0.4332321557230707
congressional	0.011710857046347434
ahmed	0.34959138128934264
chronicle	0.11985604051402572
kathy	0.02234456745784328
jerrold	0.2657595533718242
jerome	0.05897662055390074
thuringiensis	0.053236620644722586
democritean	0.8959907519926489
chadwick	0.2800062775461224
level	0.0002727552181996607
tigran	0.8830415544443027
curse	0.005695072050689964
gurevich	0.01717242305581797
silverberg	0.16298145032655764
balaci	0.13266451981946764
lister	0.09029725095308605
budapest	0.15682463496742158
kipling	0.05289000152135879
zeng	0.3575927814177744
gemistos	0.3990320588640521
doric	0.655604950275948
nikolayevich	1.8930499963420648
ohm	0.13247951684248335
cameroon	0.21147583868807923
wcaa	1.2170581068276978
sport	0.008814270150752023
cartoons	0.07492129475743724
grounds	0.0025638301970958718
consort	0.09740450804470321
giberson	0.40453388360100334
cross	0.0022896327406490002
celia	0.051813396676678246
wiley	0.004798125466914591
heartfield	0.024358690404205505
slavici	1.0898778453368083
johansson	0.45678000646350014
benton	0.21409057029725156
riccioli	0.16566843209012105
graunt	0.347462109734097
inspectorate	0.0877034413088245
americans	0.006559271169582993
jora	1.0898778453368083
rolf	0.010801412728066513
valentino	0.09608426883831415
lederer	0.004970471388420564
51	0.003696728187673477
kanade	0.1941865804178961
employees	0.007772046271866953
matejko	0.2354193927666945
podolsky	0.20090080854352763
central	0.00047743410749755106
ginza	0.2875400459829985
caton	0.2609468574916795
aachen	0.032179439757186595
hà	0.7293911644368667
bullwinkle	0.2343657056782798
lambert	0.40505327112382494
eggs	0.002872509407494855
muren	0.0529670040892739
universities	3.408503568071274e-05
pappenheim	0.14036539210824747
toys	0.020304025809306524
birch	0.058430387192282364
erbil	0.25026392701960565
downtown	0.008362332686334977
morin	0.1005294042016863
housewives	0.18251214275276265
balmoral	0.002872509407494855
chet	0.6815003507636934
anselm	0.11048065615839449
pair	0.0003068616682822258
woody	0.12907110061404742
sędziwój	0.3952049016802691
fritsch	0.6094158473601168
telephone	0.0008870815032873488
chabris	0.0856643986503837
scriptures	0.020089788619118136
techno	0.02252402057469069
kropotkin	0.07919487974088443
xl	0.2230547131157526
onyx	0.008362332686334977
genovese	0.039098107875323106
shaft	0.007563901296924956
randa	0.0866619172787712
outstanding	0.006524670167142403
headline	0.006144240972922963
warner	0.019091410060121366
split	3.408503568071274e-05
stewart	0.0032844232688231255
bantam	0.37019789571230177
julavits	0.10126035890048561
dornach	0.2677122912964213
caliente	0.42535565863316027
niger	0.21147583868807923
wallis	0.21191978912991075
coler	1.0242505538351354
telenet	0.2691667918308809
aerosmith	0.14206388437077097
comenius	0.6565312808409427
timoleon	0.19354744199216148
quinn	0.20744561880679796
godfrey	0.009545317906230361
regent	0.009510478190042792
spalding	0.10126035890048561
mellor	0.04299415971954472
giulianotti	0.36487491125177873
alekhine	0.10458664711642762
country	0.0008870815032873488
ut	0.07548868217918582
gagarin	0.21515207402969738
gripen	0.12228831217152393
ia	0.12192711495190713
seinfeld	0.06400286957459181
aiken	0.10126035890048561
zhi	0.1668680032942163
lashley	0.17725165364659404
gamespot	0.694797814535676
φ	0.030750295760332447
plague	0.04863762445324145
compostela	0.362119975531281
simak	1.4748097257209987
barker	0.1383921770911063
kin	0.00020455035242885103
cory	0.21627225644568537
brain	0.0012971156630016084
texas	0.0017075373176479829
score	0.002015608293098609
émile	0.02137679987944964
yom	0.052659075701364626
becquerel	0.053776356421839235
slapshock	1.5880417027960483
moses	0.02508028977583852
empires	0.009127425661426599
darius	0.010976158025520563
cheney	0.011710857046347434
im	0.008918630233412914
northfield	0.0703285273782744
portable	0.009127425661426599
screenwriter	0.10126035890048561
colonizing	0.09881434823837962
kosslyn	0.028815633385429446
freebase	0.04126659378126049
sharon	0.2802661396223293
apec	0.6496314881641558
kate	0.13656789902563066
thales	0.011395833833894524
bauer	0.06900805665972805
recognition	0.0019471291882730802
santayana	0.20766548692029205
cooperative	0.00020455035242885103
camelot	0.04970637569512441
gate	0.014380204764488928
paulus	0.06900805665972805
iijima	0.036643619769371284
change	0.00010226313345075328
hamburg	0.04040538100744882
mers	0.5047003063815538
troopers	0.05964082887844377
sheffield	0.06400286957459181
khorasan	0.03287739678253413
cornford	0.20569066965515562
greece	0.009510478190042792
kroto	0.036643619769371284
iea	0.09185258299633722
cram	0.1746960708815882
leamer	0.1868402619023225
weisgerber	0.4588338745229531
philoponus	0.0006480735666505912
hunters	0.05258212770649586
eumenes	0.2104232716627219
pl	0.060580267511156506
michaud	0.11427750106382333
72	0.020911605729195575
urania	0.019376426957572267
detroit	0.013113731501771933
baumann	0.4046204050639656
egyptians	0.02602016499945573
klingons	0.8694567304184624
osbourne	0.1983102534370668
pontryagin	0.10610705945865154
conformity	0.046015088216332996
advisor	0.012061151049774042
fourneyron	0.36963870104784274
monet	0.2452591591040018
lef	0.1777645797507468
edgar	0.004970471388420564
oracle	0.007390523322685946
crisis	0.0007846334237315082
aarhus	0.052120725823092566
oculus	0.14998291792584267
gundissalinus	0.5879097184516491
pda	0.14988664337836277
lukes	0.5534217783950071
phil	0.004970471388420564
balcerowicz	0.012446801069136459
chandra	0.20290829488770384
engineers	0.00010226313345075328
android	0.001981367390971508
lord	0.007425193380733668
kellner	0.009266678402308045
lyman	0.002975451251749571
night	0.0022211104177074083
fisherian	0.22925082931753457
gioacchino	0.3925878991188113
née	0.015509067671286713
electric	0.00013635619638021785
poul	0.10584603902693165
codename	0.12446182678340101
clerval	0.09244254260061009
kagoshima	0.46744777138379356
lahiri	0.32817344600359316
ecton	1.0366807056736596
graduate	0.0020840981973412795
fairbanks	0.43406475803093936
rebreanu	1.0898778453368083
26	0.006420883697081347
swamp	0.17704665270726563
cooper	0.0298001391604097
allan	0.0287063814922107
aker	1.732325597775916
sophia	0.017917688539621814
mexico	0.001570686999230854
sulzberger	0.0393965664263037
cage	0.0032844232688231255
oakley	0.021770815272135452
printer	0.0010578820253705097
castells	0.010138021100408923
cana	0.14367413838395318
buddy	0.035643495568468006
sbs	0.440031972311422
72nd	0.1868402619023225
machina	0.04681157628901722
andorran	0.02367427976563704
away	0.00010226313345075328
directed	0.0021183472003087106
casterman	0.07719530565527305
au	0.007980291052602694
concept	0.00017045193589939058
tao	0.13577509277138575
2036	0.02159167305043795
motorola	0.01536779923647082
chips	0.017562640709265578
royale	1.012867901116902
kolmogorov	0.012061151049774042
cowboy	0.004075018531181
diebold	0.08268551656100898
dakota	0.03973257764763249
edwina	0.11614390813569711
iceland	0.04810423349693587
trdina	0.2437031898869848
rex	0.16721850326981233
prisoners	0.023494350823301546
glasersfeld	0.02515251570015321
dyke	0.05656278575379322
crucible	0.1152985874614871
systems	3.408503568071274e-05
bohm	0.08202630841713396
ginni	0.08524944115473741
carathéodory	0.08533240094140862
faulkner	0.33240267350700453
also	0.00020455035242885103
ultimate	0.0006139403106968927
paola	0.2274057092531289
tva	0.025730755921255098
fleming	0.009754414916481978
coelestium	0.0868283933639542
obadiah	0.2570484837546239
chemist	3.408503568071274e-05
hard	0.00037508260494518444
córdoba	0.026925813411026667
monte	0.010103133806185775
azam	0.34959138128934264
lsi	0.03446113790258795
supergiant	0.013078604354755323
maize	0.015050113170601776
albus	0.11083245405685614
omohundro	0.08219101667051742
claus	0.019519005580620124
urartu	0.025224753638094836
lafontaine	0.07508332982392027
stefan	0.009266678402308045
henri	0.0014680775523499504
finley	0.00683617847594548
platen	0.06089386585091545
venice	0.021018914006783896
lenski	0.35365059566371243
năstase	0.07105047995257005
directive	0.0054534041424449215
weintraub	1.1447668232117236
tam	0.019376426957572267
rostovtzeff	0.46595037483578583
pfeifer	0.5397439708771603
babai	0.5409266907854199
uruguay	0.04314470811585367
pieces	0.002906820644479227
biologie	0.2727286880397863
finkelstein	0.07358680719475867
harcourt	0.08276798797825324
dudley	0.0568346445932829
comstock	0.3138276850788625
ethnic	0.0020498518950798545
bellman	0.04273082553733978
olga	0.06097230083070303
cards	0.00680155540565939
ebenezer	0.10126035890048561
sanders	0.01994702251595764
comcast	0.06333196152237341
jamaican	0.04738139200413483
vernian	1.5405715364939332
genrich	0.034941082548257583
ponty	0.1673186980982423
pattison	0.5102928640509392
egyptian	0.01543842770985842
karl	0.00010226313345075328
jong	0.04886642127049384
gut	0.02012548747918538
xii	0.08807900225820785
conan	0.18909961763884736
rodger	0.009301498565237352
chelyabinsk	1.1707391495024548
macleod	0.02385428328373726
ysidro	0.1138785981080724
langton	0.046507979994302645
kermode	0.0529670040892739
mugabe	0.0537377816132778
dfe	0.29662156531903067
lovelace	0.09256906684969232
yao	0.1694281469360898
iveco	0.9358571054340731
moselle	0.8354912276152556
tbs	0.04276843493176929
mendes	0.06669691440856523
shoreham	0.04571204800733211
concordia	0.367647434460301
ishiguro	0.1412138079059891
derby	0.0862875792450478
takeshi	0.07439509792110575
porphyry	0.6019918292809099
societies	0.0007163481276940406
agrippa	1.9438695985110477
timbaland	0.28013618914801947
cinematch	0.348525440581251
hensel	0.009405975807689013
laithwaite	0.14610076957564852
anatoli	0.021018914006783896
heroes	0.012096195994873033
karachay	1.1707391495024548
84lm9600	0.23659316235119687
chill	0.011116004905461234
standardization	0.004143834009363849
rsi	0.36852246714041154
ecuadorian	0.8814821470887815
bar	0.011710857046347434
a	0.0
uc	0.014485911101119568
dian	0.0870365782497313
32	0.02041118404858928
myrabo	0.08342832372368277
pizza	0.007876156180528825
spielberg	0.0529670040892739
insula	0.025730755921255098
ananda	0.7288431587087564
jussieu	0.06175743072347152
cambodian	0.2816329723908646
epa	0.0016391067680850107
ubisoft	0.045598462422297724
ian	0.0002727552181996607
jacek	0.2354193927666945
nervi	0.08728653191528032
gelernter	0.013816871753971343
moylan	0.2905239880500459
catch	0.02950820100512397
emblem	0.0586644030840173
buckler	0.4753185652424808
matthias	0.02808780602905368
tse	0.2835930832038055
ssr	0.07536703674207006
pwc	0.08355224853031709
wikipedians	0.0023581658766446646
waterhouse	0.059953749350887035
xenophon	0.014908993922600314
ellen	0.04404909608395147
buy	0.002015608293098609
pfizer	0.00694006425132498
chamber	0.007113262451787285
parthian	0.06511015896456634
miracle	0.005936874512559551
forbes	0.008015008226121598
rene	0.05792378493063426
stroock	0.15653129184117048
charlton	0.19052431377239878
perelman	0.20372479161608267
krieger	0.10117430034835556
smeaton	0.04149153913257918
bochum	0.021269403147606957
middleton	0.11658947551027153
wenzhou	0.6716277574223044
lpc	0.29265844533697594
cabinet	0.059797260931248375
pleiku	0.3156568885815972
aronowitz	0.07919487974088443
jaenisch	1.4472262040889103
ndl	0.036087710897244094
poti	1.2545913655629561
highland	0.06511015896456634
banca	0.35088926503500373
visser	0.8933165164375132
gemasolar	0.42535565863316027
nattiez	0.04427548765219015
peel	0.12879591136717808
animator	0.16726859779456982
seashore	0.4651538693729022
vernadsky	0.053390762432286874
flotilla	0.4094058279193304
william	0.0014680775523499504
brattain	0.009754414916481978
synthetic	0.0003068616682822258
connolly	0.8352579241006988
fifth	0.0006480735666505912
spaceshiptwo	0.010382310662342294
best	0.00010226313345075328
core	0.0002727552181996607
waterfront	0.07181384525907294
mcclure	0.03827840287890046
cy	0.6649583875104345
files	0.015791742472188494
cpb	0.26853380165629126
andré	0.035828530074229495
ezra	0.019661631027518854
singer	0.07642243089913549
kid	0.02776068124168032
walker	0.003937420278337877
eisler	0.10697826232232391
scotus	0.08966829431614295
schätzing	0.4109834887207442
taymiyyah	1.1078512163487093
riva	0.2103126233864792
kwangsi	0.7293911644368667
bonaiuti	0.09958528539094869
growth	0.00047743410749755106
sakharov	0.002975451251749571
colin	0.0026324066194558598
gama	0.1273768714813254
sesame	0.08355224853031709
meath	0.5821417624934548
block	0.0016391067680850107
joint	0.0020498518950798545
narlikar	0.18568884177717457
akin	0.014697400991787084
klopp	0.4788972333709802
slonczewski	0.10130339457231424
strength	0.0003068616682822258
sai	0.10027171363919916
commissariat	0.3306476504812282
minoru	0.45902998853933746
blanchflower	0.1584906657124376
presenter	0.08820426144724226
borough	0.07792877371047659
voltdb	0.6759699343128541
lamarck	0.02461111382421685
airbase	0.02497197340617784
marina	0.09455610761457907
protagonist	0.02234456745784328
plasma	0.0024952646014524695
bose	0.01625148179810956
snellius	0.02205759661604584
csab	0.9385115451659709
pelham	0.22757835663441398
lexington	0.27298423054901466
tuscany	0.0939209573791505
marr	0.056019578075841056
carpathians	0.13266451981946764
sudan	0.13183262633596193
wang	0.01717242305581797
mu	0.003834250190691921
leroi	0.3121460005694424
while	3.408503568071274e-05
wave	0.00044331425974435004
cebpa	0.5308590363329402
parnas	0.32247840812202555
row	0.00047743410749755106
garry	0.0025295460461483023
starr	0.019340789614434608
poe	0.0287063814922107
grandcentral	0.12165641404023192
like	0.00034097079705712425
pec	0.06156101514330519
ephraim	0.3043144189328043
ellington	0.14206388437077097
englishman	0.10523760074602262
website	0.0010578820253705097
bronisław	0.004970471388420564
herzliya	0.532946994594605
brewster	0.025622277219079205
latour	0.0012287497467795973
dawla	0.8535993802978106
navio	0.2817633715757215
tasmania	1.308663267535593
asp	0.26312783730541256
powers	0.0008870815032873488
box	0.0019128936845776465
tania	0.15638469454630907
schwann	0.03298770313250781
seine	0.23069780367501241
cordwainer	0.10584603902693165
anschluss	0.19723539957346897
ntc	0.30445181041825997
cola	0.052120725823092566
mcdowell	0.024358690404205505
shanks	0.596169555728861
sacramento	0.06278022617170168
iplayer	0.18188994424819707
antonio	0.12500690935499095
lukas	0.1737288788794051
portopia	0.045598462422297724
perskyi	0.17286531859810866
brouwer	0.06073703837538147
shiller	0.4067021081840215
gilpin	0.19216586043677186
yukawa	0.4016023631621267
caterpillar	0.007563901296924956
5150	0.3081779060460516
itn	0.006144240972922963
aquinas	0.021018914006783896
budd	0.08996169406414742
ou	0.13956562952591592
deptford	0.6077550633786524
giler	1.4150415207175089
lou	0.0036279835129113154
filmmaker	0.019091410060121366
trump	0.03634704648808716
ergo	0.06105074997865899
near	0.00023865144638868891
rei	0.08966829431614295
coșbuc	1.0898778453368083
colorado	0.008362332686334977
1876	0.005142885731033242
courtney	0.8427865110155931
smullyan	0.15785289906128172
musician	0.03239972608293582
tel	0.010801412728066513
thing	0.0005456818458171826
suroweicki	0.4067021081840215
mpaa	0.05671811282336854
vygotskian	0.0700881429725598
bloomfield	0.06824960293911665
myb	0.5574628953582
stony	0.05408507829864132
ramon	0.10676029770951623
tool	0.00023865144638868891
kingdon	0.14050667969239325
rubik	0.0012971156630016084
carmel	0.05769016766738762
sommer	0.7371367490366713
plethon	0.16506988671194767
reinventing	0.04182917577007733
reporter	0.008084450900062814
peninsular	0.1576078533616681
annoying	0.09075906541981633
wizard	0.0586644030840173
nagoya	0.11632208023333593
tsoukalos	0.2895934516140573
morgenthau	0.19089444362658187
dmus	0.16442239209522128
kennedy	0.03284063422426076
hong	0.013113731501771933
meikle	0.24742282277501604
harland	1.732325597775916
madonna	0.12215282800823421
carthage	0.009510478190042792
2012	0.0014680775523499504
beaulieu	0.5900262964182208
kris	0.2650687515052667
khalkhin	0.10684747042797495
garret	0.1418275850657939
las	0.013113731501771933
part	0.00010226313345075328
seta	0.5807116641196469
bak	0.3688410984693802
viscountess	0.11485434183978904
mighty	0.01582708976247812
hanukkah	0.003937420278337877
watership	0.32005018071666075
brackett	0.1619409861793679
eratosthenes	0.02446685390530093
philosophiæ	0.14027122591492466
jacobsen	0.5133941895212382
kandinsky	1.6690749537052665
nakamura	0.15736294584832447
welles	0.5795450762410117
minkowski	0.030348052705354445
gottfried	0.024286596366539452
org	0.0024609858625813026
bur	0.030896658380945432
colossal	0.10593302840767387
sloane	0.023098769352575033
voyager	0.0015364811565082006
elderton	1.6919378366647708
hector	0.9027492836859291
hitler	0.07504281538927145
beautiful	0.027542734859436566
blaise	0.08649550498364068
bridgewater	0.11766070601903522
haverford	0.3354173429824305
conference	0.0005115566360480088
52	0.003696728187673477
mueller	0.009127425661426599
wallop	0.4243584263192116
sendivogius	0.3952049016802691
scd	0.1478218860233536
murillo	2.7628149199238163
zoonotic	0.8317733281246763
strasbourg	0.02044690933811735
integrated	0.0002727552181996607
barfield	1.6690749537052665
oakland	0.04905717740388231
ufp	0.1380173409630552
rawlins	0.2053077180181585
mccoy	0.5570939633111771
watches	0.01536779923647082
mikami	0.12098039904060653
mclean	0.054394019789103645
hussite	0.13008162233933326
married	0.003044092706278952
andy	0.019875657059893144
yanis	0.7334311422386067
lesley	0.009649853827279835
tansman	0.6579244919224545
tyrolean	0.09608426883831415
hippo	0.028451567237943443
cooking	0.005936874512559551
farben	0.013113731501771933
laflamme	0.37019789571230177
hopfield	0.044200010682604395
cristina	0.07105047995257005
sulla	0.1071963363825943
cyberiad	0.1986332290210423
dreyfuss	0.4094058279193304
व	0.020089788619118136
stores	0.005902323060064888
ziff	0.27496979981238084
citadel	0.260263662599135
monument	0.11900347061102677
holosseum	0.21476069178585186
henriksen	0.12210767601132252
baudrillard	0.07173342780084792
bubble	0.004281497686529956
gilley	0.14734311353312424
digital	0.0010578820253705097
euthydemus	0.11463238932210319
middle	0.00010226313345075328
lohmann	0.1133472968099976
peking	0.015756398058585815
fawcett	0.11396721155092279
dyck	0.3781031769855339
fincantieri	1.732325597775916
bojangles	0.33174370847505197
me	0.0064900719212046985
josiah	0.016817983729931412
salerno	0.223453645152638
galactica	0.001981367390971508
2003	3.408503568071274e-05
pew	0.16812108997896877
preis	0.9873037657063811
zoltan	0.1777645797507468
ravetz	0.41985419094453524
gough	0.7010883515363275
os	0.0050739117799785535
sudetenland	0.380797877348948
7th	0.0007163481276940406
inquisitor	0.07213566408217481
recognitions	0.04074217395329477
jackie	0.2441813561691491
greater	0.0008870815032873488
gulliver	0.14887704707270055
shakespeare	0.1055417133351834
fallon	0.35326602600969537
bending	0.0021868533100656
knowles	0.5791569089439926
crick	0.015085400148634845
brutus	0.14777398501609135
moore	0.019768630859350704
psychoanalytic	0.01706606088167033
rosalyn	0.3109587350246227
guns	0.005211870638160052
cll	0.059875498092674805
sproull	0.08132699439510209
utilities	0.006974698366092958
diaz	0.1273768714813254
pirate	0.03690328762876825
orbium	0.0868283933639542
tartu	0.052120725823092566
aldous	0.07294125600654983
usaf	0.015261878058293704
latex	0.0977458674506867
hanaukyo	0.1551162532346492
ichi	0.0033874628078972113
hainan	0.03276711844212954
eiti	0.08326314563596242
strawson	0.10212188364621642
gemistus	0.16506988671194767
bfg	0.45678000646350014
lamb	0.06144320842024365
duck	0.025694593343116613
double	0.004901524812326685
metaphysics	0.0005456818458171826
robinson	0.004798125466914591
memorial	0.013113731501771933
transaction	0.0050739117799785535
toriyama	0.12098039904060653
france	0.0012971156630016084
airy	0.0484851601785834
marcia	0.06069784035361165
neyman	1.3135469517259046
sentry	0.09625439693055077
mccluskey	0.11144878692731729
jetsons	0.34496594020395943
1940	0.0027352915605702976
attack	0.0025638301970958718
bryce	0.07342532941565223
trudeau	0.002872509407494855
nina	0.041454040148667465
layer	0.000682209505509041
proc	0.5071039549327849
anglo	0.04401137562690743
vogel	0.13451889702583333
military	0.001570686999230854
stat	0.002015608293098609
aleksei	0.08108044628634986
jakob	0.005936874512559551
bohemian	0.004798125466914591
maastricht	0.05835240990831256
jaffe	0.11556535312214941
hamilton	0.023494350823301546
october	0.00013635619638021785
officer	0.0025981170547226154
osborne	0.1004434903573105
pergamon	0.009510478190042792
macquer	0.2330813279977298
mithradates	1.2545913655629561
tizen	0.14988664337836277
bazerman	0.2167211396710774
marianas	0.2827426154672718
canberra	0.004040614880677525
mysteries	0.02910710620301661
apprentice	0.09855767300519704
graves	0.12035039968169504
islands	0.004453638670155612
bbc	0.006144240972922963
csf	0.4324934024394235
pen	0.029544682544219113
brinton	0.22299775272719916
olivier	0.7360217433358798
eisenstadt	0.21733911264915037
wilfred	0.0005456818458171826
astra	0.007980291052602694
halle	0.06317425131386656
parlement	0.358292191130918
schwinger	0.18059655332885977
minsky	0.005487919897035167
masihi	0.03287739678253413
grinspoon	1.330720635017473
worldcon	0.4034969683088101
carson	0.06518935919856053
keeton	0.08202630841713396
groenewold	0.7160715163814901
wołyń	0.32269331673601254
hiroshi	0.0033874628078972113
ellsberg	0.18595026024164002
diodati	0.09544688139172475
rāzi	0.10289871985396618
faggin	0.5605495784433452
stakes	0.04510660121497772
hanmer	0.7926371614847633
redoubt	0.3611011483447754
hankook	0.00017045193589939058
wajcman	0.031739202028761064
jordan	0.017101512045471317
ati	0.058586383775103
yong	0.9259731364069973
maccurdy	0.20525303819663163
radioshack	0.28886371199366057
yorktown	0.08524944115473741
keasling	0.6931131945727054
yeahronimo	0.12865838210591268
edith	0.020304025809306524
bil	0.4094058279193304
ing	0.0763411556145522
scot	0.021018914006783896
launch	0.001023716546699489
especially	0.0003068616682822258
pension	0.06443753948949348
ashton	0.10523760074602262
wayne	0.009197046450595145
beaufort	0.08649550498364068
liebmann	0.4646567942563701
witherspoon	0.022919078637982378
frédéric	0.152735752882999
crothers	0.19137078884978334
linke	0.8072583565866602
bloomington	0.2324987732733538
worldwide	0.0003068616682822258
wong	0.16026169233397472
bacon	0.004178245837907116
goetzman	0.040143611388870314
malveaux	1.6738738365870354
letterkenny	2.279162798045196
husserl	0.02674453257944965
application	0.00034097079705712425
robotech	0.23058186814792153
scotch	0.22356769307396127
ccf	0.8799283190201598
tribology	0.08330443426858404
ainsworth	0.06824960293911665
regia	0.13345166286690824
hazen	0.6856122398582795
kuffler	0.9011176180900979
moira	0.7169587372863836
bechtolsheim	0.30021275631621736
wikipedias	0.3804703550997122
copernicus	0.0590937599967965
len	0.5344612319512744
lone	0.0574177729294292
west	0.0007163481276940406
understood	0.00010226313345075328
scientists	0.00010226313345075328
